,Data,AMAZONAS_ena,ARAGUARI_ena,CAPIVARI_ena,DOCE_ena,GRANDE_ena,IGUACU_ena,ITABAPOANA_ena,ITAJAI_ena,JACUI_ena,JEQUITINHONHA_ena,MUCURI_ena,PARAGUACU_ena,PARAGUAI_ena,PARAIBA_ena,PARANA_ena,PARANAIBA_ena,PARANAPANEMA_ena,PARNAIBA_ena,SFRANCISCO_ena,TIETE_ena,TOCANTINS_ena,URUGUAI_ena
331,2020-11-27,4163.36181641,257.63198853,107.19599915,469.75,2329.03198242,1165.7199707,54.60499954,62.27999878,179.76699829,535.61901855,57.74200058,351.71099854,276.30200195,678.50299072,7989.04785156,2449.08789063,593.55499268,138.58999634,3411.26489258,669.78601074,4526.41015625,490.53799438
332,2020-11-28,4150.93798828,253.56700134,113.89499664,449.95999146,2167.99511719,1242.48498535,47.85699844,82.94499969,226.81399536,452.50799561,52.53699875,437.49499512,277.00799561,615.73199463,8434.06933594,2294.63110352,564.87701416,133.7769928,3585.62988281,653.81799316,4467.73388672,600.93499756
333,2020-11-29,4087.83300781,250.81100464,105.72799683,431.83999634,2012.56103516,1395.81103516,41.1269989,86.01200104,384.29299927,391.49700928,52.92499924,417.51699829,279.81799316,604.97302246,8405.67773438,2148.76098633,573.29901123,125.78700256,3880.4519043,648.57397461,4419.02001953,1050.55895996
334,2020-11-30,4019.57592773,245.28399658,99.41100311,408.57998657,1869.84899902,1716.32897949,38.66400146,76.59799957,581.19702148,288.86401367,51.88499832,264.90600586,280.61499023,576.65899658,8277.74609375,2023.7590332,605.52398682,114.11399841,4182.37695313,709.79901123,4362.08105469,1449.82299805
335,2020-12-01,3987.75610352,237.83599854,92.13700104,388.11599731,1760.35095215,2138.82104492,35.61000061,83.17700195,525.78399658,255.07899475,49.02399826,194.67700195,287.44900513,674.61199951,7468.96679688,1919.68603516,642.59100342,106.05999756,4500.46484375,732.81799316,4273.25195313,1635.24499512
336,2020-12-02,3966.59594727,225.17999268,86.77799988,388.91101074,1719.79699707,2464.7980957,46.3219986,97.6190033,488.64199829,225.10400391,44.59500122,176.45500183,295.46200562,789.50799561,6960.69824219,1836.60205078,671.82299805,99.25299835,4844.89599609,743.03997803,4028.19702148,1627.4420166
337,2020-12-03,3972.94995117,208.1269989,80.20500183,396.31900024,1754.80200195,2976.50292969,62.41500092,224.69400024,615.40301514,195.53799438,41.14500046,151.90600586,304.09399414,854.50299072,6597.64697266,1814.41101074,706.30499268,95.92900085,5158.73583984,743.68597412,3767.25805664,2159.33007813
338,2020-12-04,4017.95092773,189.44599915,81.35399628,435.11300659,1834.76904297,3648.12597656,84.39600372,328.28601074,693.44799805,327.47799683,36.40800095,122.28299713,314.10400391,843.81298828,6816.38085938,1869.4630127,747.84197998,89.82299805,5392.14892578,750.55999756,3619.72998047,2646.35302734
339,2020-12-05,4085.09106445,170.13699341,84.22499847,559.82897949,1978.67895508,4672.92089844,73.04299927,250.9750061,569.27801514,288.72601318,34.44400024,102.58399963,325.50698853,863.33001709,6592.11083984,2001.19799805,799.75701904,84.04499817,5508.19677734,783.50799561,3338.51611328,2617.20288086
340,2020-12-06,4179.25292969,156.94400024,166.98300171,627.92297363,2187.37988281,5978.03320313,63.03900146,223.92700195,419.41101074,248.54600525,33.60499954,86.93599701,331.28500366,999.22698975,7105.48681641,2211.39404297,830.23602295,81.70800018,5506.27197266,810.9699707,3181.1340332,2330.93994141
341,2020-12-07,4359.11279297,143.78999329,195.31300354,710.55200195,2599.36108398,6636.49609375,60.13800049,314.75299072,361.85198975,259.51300049,31.20299911,75.63700104,345.6789856,1353.06298828,7593.34179688,2597.51293945,886.84100342,84.68900299,5390.24316406,848.53497314,3021.79101563,2181.2109375
342,2020-12-08,4588.06591797,138.2519989,133.10099792,863.6539917,3185.8269043,6479.36621094,47.99200058,352.55300903,359.83599854,295.64700317,24.56100082,67.52500153,359.8999939,1750.68395996,8047.85888672,3093.01708984,896.4050293,88.14900208,5105.97802734,880.36199951,2974.40795898,2113.37597656
343,2020-12-09,4906.17480469,135.1499939,110.89700317,1019.82598877,3905.25805664,5964.7578125,52.10800171,296.04901123,380.10299683,407.67999268,21.43600082,60.37900162,357.00201416,1773.71899414,7962.41113281,3588.70507813,923.21600342,87.35800171,4749.50878906,854.39898682,2891.26904297,1964.21496582
344,2020-12-10,5297.71191406,140.33099365,93.54100037,1181.19396973,4717.45214844,5397.36279297,118.70700073,212.72999573,335.71899414,537.71099854,23.34199905,55.48300171,373.8210144,1648.57800293,7736.26806641,3999.89990234,933.43103027,84.80999756,4410.453125,866.03100586,2915.12988281,1734.07897949
345,2020-12-11,5706.16992188,145.68899536,83.65100098,1258.82104492,5538.79785156,5003.91210938,174.66200256,159.38200378,298.63000488,528.83099365,28.81500053,49.57300186,397.7130127,1572.76696777,8421.05761719,4217.94384766,937.43499756,88.61699677,4105.44287109,859.62298584,2910.84008789,1491.32202148
346,2020-12-12,6084.96289063,147.98399353,79.69499969,1250.55505371,5963.05419922,4748.02783203,164.38800049,125.50499725,236.2230072,612.18200684,31.61400032,45.32600021,408.61898804,1538.46899414,9078.33886719,4388.31591797,917.82098389,92.97699738,3894.27709961,885.15600586,3047.83007813,1287.07104492
347,2020-12-13,6458.60205078,145.72799683,79.82299805,1283.27294922,6000.9921875,4552.00292969,120.14099884,119.58599854,263.72198486,689.69799805,29.58300018,41.83300018,400.90600586,1555.21899414,9852.19433594,4543.23095703,901.09802246,99.47499847,3727.45898438,936.42401123,3132.99389648,1365.92102051
348,2020-12-14,6796.68994141,143.91900635,81.67299652,1038.23901367,5988.05322266,4341.54101563,79.18299866,210.96499634,300.51501465,726.50799561,28.49399948,38.28300095,371.06500244,1481.625,10592.20996094,4576.07080078,897.58001709,102.24199677,3613.38793945,961.65899658,3167.67504883,1483.11999512
349,2020-12-15,7045.29296875,145.86799622,85.50099945,853.95397949,6053.41503906,4124.93408203,58.70399857,377.72900391,299.59500122,673.95898438,31.31900024,34.9659996,355.86700439,1408.16296387,11056.80859375,4411.71777344,946.68499756,104.3789978,3530.8359375,1040.43701172,3211.48095703,1594.4029541
350,2020-12-16,7162.60986328,154.13999939,91.18000031,689.28198242,6109.75976563,3940.42407227,54.60499954,425.83401489,282.79199219,501.32998657,27.73500061,32.93099976,342.23699951,1312.52099609,11901.296875,4081.0480957,1041.44604492,108.74299622,3483.91992188,1079.53405762,3303.87597656,1562.90197754
351,2020-12-17,7177.67480469,168.88499451,93.34999847,579.90899658,6042.88720703,3868.63500977,48.51499939,780.56201172,270.12298584,463.14300537,24.73500061,30.23600006,371.48001099,1521.21801758,12060.63867188,3718.16796875,1103.7779541,112.61000061,3481.40087891,1140.73901367,3281.70703125,1457.39697266
352,2020-12-18,7143.08691406,184.65499878,93.66899872,535.63201904,5890.23193359,3917.09790039,47.68899918,548.059021,261.39401245,487.64199829,20.87800026,28.12700081,345.09298706,1564.25,12881.50585938,3368.40893555,1252.3380127,116.97499847,3476.52587891,1143.72399902,3235.66699219,1392.92602539
353,2020-12-19,7058.40722656,199.92599487,91.43499756,550.68499756,5772.99609375,4039.61401367,54.25099945,422.5,238.14500427,458.03399658,18.55200005,26.87199974,338.22399902,1695.35998535,13078.51074219,3120.58203125,1342.93103027,122.11599731,3532.06103516,1188.20202637,3331.27294922,1460.01403809
354,2020-12-20,6926.89306641,210.33599854,90.03199768,631.6920166,5685.375,4469.04980469,64.92900085,319.1210022,265.11999512,396.14898682,16.16900063,24.88400078,340.85299683,1729.83496094,13612.62597656,3016.71508789,1298.95605469,128.58299255,3718.02001953,1299.91394043,3416.70996094,1694.17504883
355,2020-12-21,6760.89697266,217.64399719,88.11699677,778.86901855,5602.57617188,5357.87695313,64.87799835,303.73400879,288.73498535,299.54199219,17.77599907,22.96100044,338.84298706,1619.26904297,13602.21582031,3011.55908203,1294.66796875,135.73699951,4020.19995117,1307.14599609,3555.80395508,2030.14794922
356,2020-12-22,6599.51806641,217.82299805,85.56500244,901.90301514,5473.03320313,6079.03613281,63.90000153,249.03199768,280.82800293,292.40301514,17.69099998,21.42700005,354.4289856,1549.60302734,13414.98242188,3067.36791992,1314.09802246,139.20399475,4340.45410156,1332.31494141,3831.8059082,2055.60107422
357,2020-12-23,6522.7421875,212.64199829,82.88500214,1376.77294922,5363.04785156,5963.09179688,64.08499908,189.81799316,247.38900757,387.11499023,15.54399967,19.86599922,398.08999634,1820.67004395,12884.93945313,3241.27587891,1370.44604492,144.1269989,4580.953125,1264.4699707,4116.15576172,1830.38000488
358,2020-12-24,6568.328125,201.79400635,81.35399628,1817.55895996,5298.30078125,5406.06005859,83.51799774,155.977005,219.34500122,505.44799805,21.58300018,20.70299911,422.64001465,1906.79296875,12691.12988281,3649.94506836,1324.82104492,148.23899841,4829.72998047,1181.1829834,4433.02587891,1595.62194824
359,2020-12-25,6776.84619141,190.24200439,79.75900269,2046.21105957,5277.73583984,4768.08300781,210.23800659,135.50799561,205.90499878,686.07897949,20.39999962,24.20599937,425.90600586,1813.65600586,12555.58691406,4201.36376953,1242.86901855,152.48199463,5080.19384766,1080.74694824,4714.80615234,1380.48706055
360,2020-12-26,7117.49316406,180.01100159,78.73799896,1682.03198242,5407.44091797,4199.58789063,201.63499451,120.38800049,194.69000244,621.75500488,19.31599998,27.84799957,436.35699463,1779.1619873,12518.57128906,4644.93798828,1166.30505371,154.96200562,5349.30175781,1013.48101807,4988.16210938,1228.68395996
361,2020-12-27,7537.33789063,175.44700623,77.52600098,1386.3840332,5727.21777344,3730.02905273,145.61300659,112.65000153,189.89399719,495.62298584,19.34700012,30.14299965,438.16000366,1867.37902832,12480.90722656,4875.55810547,1088.48303223,157.69099426,5548.64404297,1013.15899658,5435.16308594,1131.23303223
362,2020-12-28,7968.07714844,179.96099854,76.76000214,1031.38903809,6224.18310547,3375.63110352,84.2440033,114.71800232,188.76400757,415.62399292,16.8920002,31.69499969,441.01998901,1879.32104492,12469.65332031,5171.76806641,1029.21496582,155.80299377,5699.43310547,1064.85803223,5448.97998047,1076.05505371
363,2020-12-29,8388.11425781,190.50100708,76.76000214,886.55200195,6848.43115234,3200.70288086,64.72599792,143.852005,205.38000488,401.90100098,16.34700012,30.45000076,442.35998535,1774.94104004,12445.09082031,5436.27197266,1009.88598633,152.57299805,5802.87597656,1752.96105957,5440.87988281,1157.94104004
364,2020-12-30,8655.22167969,198.64300537,76.76000214,796.03399658,7439.29492188,3270.11108398,61.23400116,139.91200256,207.52900696,426.1579895,20.36899948,27.11400032,421.39898682,1703.92004395,12797.5703125,5398.18896484,1120.16503906,151.41999817,5781.57080078,1410.84399414,5420.81396484,1382.67797852
365,2020-12-31,8763.625,194.7559967,76.76000214,666.47497559,7871.31689453,3458.14208984,53.82899857,131.15699768,255.3999939,376.61801147,16.90500069,23.73200035,416.7460022,1614.02600098,13183.90625,5073.04785156,1377.95397949,151.84500122,5662.77490234,1440.88305664,5282.31982422,1517.45397949
0,2021-01-01,8883.54785156,186.6519928,77.33399963,615.70001221,8115.90283203,3784.39990234,52.47900009,184.0059967,236.45799255,297.50601196,15.75300026,21.49200058,411.52999878,1570.02294922,13748.1796875,4696.07080078,1425.57104492,151.06900024,5506.01123047,1519.85705566,5386.44287109,1519.51000977
1,2021-01-02,9133.13671875,183.72999573,76.88700104,657.05102539,8143.86914063,3822.60595703,102.4960022,140.42900085,209.92799377,235.02999878,14.29399967,19.93099976,402.57199097,1617.71105957,14315.11523438,4347.71484375,1495.04602051,149.10499573,5353.59082031,1538.70397949,5243.24902344,1466.3449707
2,2021-01-03,9476.67871094,191.4750061,75.22799683,893.59997559,7996.39404297,3677.60009766,161.55400085,114.3259964,181.63699341,198.15699768,10.78499985,18.76099968,373.89498901,1791.5760498,14789.17675781,4176.98583984,1550.13000488,147.44700623,5326.04492188,1566.57299805,5203.51220703,1321.66296387
3,2021-01-04,9873.95703125,204.31100464,73.56900024,1348.46496582,7734.93994141,3451.04101563,199.69500732,101.61299896,172.58200073,199.45100403,7.73600006,16.79999924,365.12200928,1752.06494141,15140.54589844,4198.49316406,1519.25500488,146.81399536,5525.11523438,1533.16101074,5334.69384766,1164.5970459
4,2021-01-05,10216.796875,216.00300598,73.25,1500.73205566,7385.22509766,3305.34204102,175.9940033,93.5719986,187.79100037,405.76199341,13.52099991,14.57900047,372.85900879,1716.13903809,15480.67089844,4411.18017578,1443.92797852,143.8999939,5837.31201172,1441.46899414,5466.54394531,1082.84301758
5,2021-01-06,10519.13671875,222.02799988,74.58999634,1436.50500488,6985.5390625,3370.06005859,114.01799774,99.84799957,200.86300659,498.50799561,14.29399967,12.40499973,384.83599854,1673.32995605,15823.95019531,4524.94921875,1319.28503418,137.94900513,6125.35791016,1336.82702637,5316.35205078,1106.62402344
6,2021-01-07,10785.36328125,222.69500732,76.8239975,1064.12194824,6631.27294922,3454.17504883,106.59500122,117.03600311,198.64199829,461.23599243,10.41899967,10.12800026,394.0329895,1635.83398438,16017.546875,4355.75097656,1196.99499512,129.34100342,6322.86376953,1229.24304199,5229.67382813,1393.88500977
7,2021-01-08,11121.61425781,215.74299622,82.43900299,915.86602783,6416.92382813,3375.00097656,125.79199982,148.45300293,175.91400146,318.77700806,7.3210001,7.96299982,395.2250061,1646.26696777,16210.04980469,4316.27490234,1114.43103027,124.96499634,6462.04785156,1198.8170166,5137.35693359,1500.00695801
8,2021-01-09,11452.66796875,217.33500671,96.09300232,933.30999756,6313.65722656,3297.31494141,157.65800476,132.63699341,167.17799377,343.70199585,7.78499985,7.21999979,412.29199219,1553.19604492,16058.48339844,4382.74414063,1100.75402832,130.64900208,6522.61816406,1126.94604492,5020.453125,1537.97900391
9,2021-01-10,11683.875,218.79699707,106.94100189,1034.80895996,6265.98095703,3203.87207031,166.12600708,117.125,158.60699463,469.13500977,7.42399979,6.99700022,402.70401001,1702.8380127,15673.54980469,4343.1171875,1081.96496582,139.49099731,6519.94921875,1320.13500977,5021.66210938,1525.81396484
10,2021-01-11,11785.26269531,236.77400208,108.91899872,1071.1920166,6280.91210938,3065.79589844,121.625,98.72499847,154.52600098,541.62597656,8.92399979,7.09000015,392.18899536,2205.2590332,15331.16894531,4419.96777344,1077.73400879,144.8500061,6482.87597656,1220.14697266,4982.68505859,1559.29504395
11,2021-01-12,11809.83007813,250.2749939,108.21700287,976.34100342,6457.14697266,2988.06103516,97.87400055,89.45300293,158.45799255,464.45001221,9.38799953,7.26599979,407.14401245,2214.86889648,14917.40039063,4591.10400391,1042.99304199,146.49299622,6408.10107422,1300.84997559,5221.51513672,1496.10498047
12,2021-01-13,11779.3046875,264.4039917,114.59700012,826.67999268,6840.92382813,2974.27905273,80.29599762,85.47699738,174.71000671,355.88198853,9.69999981,7.36899996,439.35400391,2221.87792969,14639.20605469,4693.43701172,1008.11602783,149.21499634,6305.95214844,1294.73303223,5256.578125,1421.875
13,2021-01-14,11692.99316406,262.99200439,173.49099731,794.12701416,7326.08886719,2943.73803711,72.70500183,84.60299683,171.4019928,327.19198608,8.25399971,7.33099985,492.99899292,2204.59594727,14651.38964844,4712.38085938,976.18701172,152.31700134,6189.22900391,1405.48901367,5442.93994141,1336.63098145
14,2021-01-15,11602.33886719,255.375,164.62199402,713.56799316,7657.76318359,2849.9230957,97.45200348,86.47599792,172.58599854,306.21200562,6.3920002,7.33099985,508.76800537,1965.04003906,14462.37597656,4841.11523438,962.87097168,153.26600647,6097.06103516,1934.26000977,5605.10498047,1359.39904785
15,2021-01-16,11591.86914063,250.32400513,141.6519928,637.50897217,7988.64990234,2834.48291016,79.63899994,81.58999634,200.80200195,277.15701294,5.07600021,7.33099985,539.17797852,2010.13195801,14338.97851563,5180.39208984,976.1630249,153.26600647,5972.00878906,1646.38500977,5866.91796875,1416.44299316
16,2021-01-17,11645.66113281,256.78799438,144.26800537,633.86102295,8132.54785156,2999.26098633,71.33899689,123.25900269,314.2130127,251.70199585,6.6869998,7.17299986,549.30603027,1896.73999023,14577.29882813,5538.19677734,1050.20202637,153.27400208,6005.93017578,1734.14697266,6187.70214844,1564.41296387
17,2021-01-18,11805.55761719,275.29098511,155.68899536,586.64697266,7900.64794922,3538.87402344,61.5379982,189.96099854,392.64599609,225.73300171,5.97300005,6.91300011,564.44702148,1765.28198242,15467.79980469,5629.95996094,1254.82397461,153.40600586,6343.07910156,1794.46398926,6360.24707031,1740.44995117
18,2021-01-19,12090.36230469,323.9119873,343.34500122,567.92901611,7463.17089844,4267.83984375,55.06000137,166.30000305,383.70700073,204.16200256,5.66499996,6.55100012,565.69897461,1655.48498535,16852.09765625,5492.578125,1910.18200684,148.80400085,6619.13623047,1764.89294434,6561.29785156,2148.16894531
19,2021-01-20,12494.82519531,396.79199219,255.92999268,540.74401855,6960.47509766,5530.55712891,51.68700027,213.46099854,302.20700073,180.11300659,4.6960001,6.17000008,538.41601563,1569.23706055,19151.04296875,5208.48095703,2429.35205078,144.57499695,6890.84619141,1679.88000488,6647.66503906,3109.88208008
20,2021-01-21,12951.62207031,481.23400879,171.19400024,505.1499939,6395.32714844,7410.48291016,49.10599899,404.01000977,266.15600586,160.19000244,3.33899999,5.67700005,569.37097168,1454.17004395,21868.06054688,4877.87109375,2714.75097656,140.09700012,7138.46679688,1592.54504395,6680.3359375,5977.39892578
21,2021-01-22,13415.28125,541.06896973,138.5249939,470.68798828,5811.16992188,8896.86035156,49.24100113,508.95700073,314.73001099,145.78599548,3.04900002,5.296,563.20697021,1353.82702637,23543.6875,4514.30810547,2797.87792969,140.10499573,7112.57324219,1463.07202148,6818.02294922,7986.97705078
22,2021-01-23,13785.69726563,577.0300293,121.36100006,447.06201172,5289.32617188,9788.08203125,49.42599869,531.440979,385.59899902,133.3789978,6.0,5.03599977,561.29998779,1093.32397461,23710.82617188,4192.59082031,2675.41308594,135.6269989,6986.89501953,1398.42504883,6763.9140625,8468.15527344
23,2021-01-24,14077.00488281,595.45202637,111.08799744,437.98199463,4843.20507813,10427.26855469,46.20399857,438.99200439,454.2829895,120.99500275,5.28100014,4.93400002,560.00097656,1108.7409668,23856.68359375,3877.64794922,2445.16088867,131.27799988,6895.23779297,1305.59204102,6646.66015625,8374.05859375
24,2021-01-25,14268.50683594,607.80999756,110.64099884,422.97399902,4454.84277344,11361.84375,46.82799911,481.76699829,621.21398926,111.19499969,4.20100021,4.8499999,544.59698486,1110.66601563,23676.46484375,3587.40795898,2335.07006836,126.80400085,6961.73876953,1337.82202148,6583.61523438,7818.41015625
25,2021-01-26,14374.23339844,610.60498047,112.81099701,410.79901123,4127.44091797,12383.40625,44.95600128,484.60198975,793.91400146,103.85700226,3.78999996,4.91499996,524.11700439,1067.32397461,23333.34960938,3393.79711914,2289.56005859,122.33000183,7140.57080078,1289.63305664,6532.87695313,8123.62597656
26,2021-01-27,14499.3671875,607.19396973,116.89399719,404.24200439,3840.46801758,12902.23730469,42.56000137,609.94598389,888.93798828,100.27100372,4.0,5.01800013,513.83398438,1030.50097656,22966.05273438,3286.44995117,2306.5769043,117.98100281,7313.75,1154.36206055,6547.18896484,8442.90136719
27,2021-01-28,14526.08789063,610.9130249,122.31800079,396.12701416,3600.05297852,12704.29199219,41.05899811,639.04498291,1007.33599854,93.57700348,3.44199991,5.05499983,485.0920105,1031.14501953,21878.74023438,3231.58105469,2263.75805664,113.76000214,7390.75390625,1132.89599609,6485.6171875,8436.73535156
28,2021-01-29,14494.40136719,626.14599609,128.50700378,390.84100342,3394.41894531,12625.76269531,38.07300186,612.06799316,1919.45300293,87.94300079,3.80800009,5.21299982,466.36199951,1009.73901367,20375.7265625,3232.72412109,2299.64111328,109.53500366,7413.53710938,1027.98400879,6498.30908203,9960.70605469
29,2021-01-30,14405.76855469,655.18798828,205.96899414,385.31799316,3204.26098633,14658.86914063,36.70700073,575.3380127,1901.86206055,83.87799835,5.3119998,5.50099993,471.17199707,996.83001709,19490.20507813,3188.33691406,2391.61206055,106.5719986,7374.17822266,1020.64801025,6644.578125,11065.6796875
30,2021-01-31,14368.88378906,684.41998291,180.06300354,371.61199951,3014.40991211,15921.82226563,35.44200134,674.25897217,1620.90795898,78.9960022,5.68300009,5.76100016,455.97799683,922.76202393,19916.02539063,3075.34399414,2583.1159668,104.11100006,7242.33984375,969.01800537,6599.91308594,11156.62011719
31,2021-02-01,14412.81738281,714.6539917,152.30700684,349.19100952,2861.27709961,15762.2890625,34.7159996,621.41101074,1537.01098633,76.57099915,5.81699991,5.9380002,433.66101074,914.4039917,21093.79492188,2956.40795898,2609.60107422,106.01799774,7031.71923828,963.11199951,6440.84423828,10198.39160156
32,2021-02-02,14496.25390625,738.70501709,131.44200134,336.54199219,2782.38208008,14656.44335938,37.90499878,633.42901611,1162.01196289,77.10199738,5.51300001,6.21600008,427.84298706,971.42999268,21273.05078125,2900.2199707,2568.19995117,106.53800201,6804.47021484,930.6539917,6418.57617188,8812.07519531
33,2021-02-03,14583.39453125,756.42297363,113.63999939,336.01501465,2780.14306641,13219.25292969,37.24700165,728.5869751,862.8380127,83.23300171,4.46799994,6.11399984,434.06500244,1013.22601318,20414.1484375,2937.37304688,2397.29907227,106.80999756,6569.02392578,890.17999268,6298.51611328,7398.8671875
34,2021-02-04,14615.90820313,762.79498291,102.66500092,341.67800903,2870.3659668,11903.32421875,35.23899841,585.23400879,828.21697998,89.8219986,2.35299993,5.85400009,434.63101196,1061.52197266,19310.83007813,3047.38989258,2196.15087891,107.08499908,6330.22216797,863.89599609,6293.72216797,6260.84716797
35,2021-02-05,14526.265625,762.48797607,95.71099854,362.7829895,3061.0390625,10695.63769531,34.46300125,586.41101074,911.59802246,108.70600128,2.77200007,5.51000023,420.74099731,1158.85205078,18071.15039063,3166.54101563,2041.98706055,109.33499908,6036.90380859,1236.72595215,6436.87695313,5494.5390625
36,2021-02-06,14431.94433594,765.54998779,91.49900055,458.7539978,3406.31103516,9620.75683594,39.27099991,564.92602539,743.42700195,340.38400269,4.22300005,10.82499981,457.125,1310.77905273,17045.97851563,3338.58203125,1889.04003906,115.44799805,5745.60400391,913.35797119,6837.85595703,5009.73193359
37,2021-02-07,14278.09179688,783.69500732,84.86299896,697.27099609,4016.08691406,8639.29003906,78.10299683,494.81799316,598.54498291,533.36602783,4.23199987,21.59499931,447.64401245,1510.56799316,16068.26660156,3668.17602539,1761.98303223,126.04699707,5541.12402344,894.13897705,7210.87011719,4397.10009766
38,2021-02-08,14239.49511719,829.91900635,80.71600342,1506.9510498,4866.62792969,7747.26123047,151.66900635,289.27398682,511.46099854,745.8170166,5.00899982,32.09500122,440.90701294,1592.08605957,15259.93945313,4056.48706055,1628.86096191,139.03500366,5453.70019531,881.05700684,8241.42773438,3882.73999023
39,2021-02-09,14466.2734375,903.91400146,78.29100037,1616.81896973,5532.32324219,6919.72216797,198.04200745,176.48100281,426.90899658,1289.19702148,8.32499981,40.78300095,416.69699097,1515.47497559,14713.97851563,4450.31396484,1489.53894043,152.2749939,5456.56396484,850.78399658,9470.28320313,3328.21899414
40,2021-02-10,14583.46875,989.15197754,77.52600098,1439.5090332,5890.12988281,6180.66308594,203.23800659,133.38600159,356.30300903,1312.85900879,8.74499989,47.9469986,414.77301025,1433.68896484,14421.2265625,4757.74121094,1369.99194336,166.84599304,5238.66210938,838.41497803,10540.42382813,2946.48388672
41,2021-02-11,14788.59667969,1056.94897461,79.31199646,1246.64099121,6009.04199219,5512.33398438,182.79200745,117.625,351.73400879,960.19396973,11.44099998,48.9129982,424.99200439,1473.79699707,14235.16992188,4869.4140625,1278.46704102,175.48100281,4943.32421875,905.39300537,9980.27929688,2650.0300293
42,2021-02-12,15032.5859375,1090.34594727,79.82299805,1081.59802246,5928.39697266,4937.07519531,118.94300079,114.68299866,404.74301147,911.31402588,12.82999992,45.21500015,456.82901001,1525.92602539,14188.76367188,4893.35791016,1248.22399902,185.44200134,4713.91503906,1318.97399902,10209.14257813,2462.58496094
43,2021-02-13,15476.12988281,1093.67504883,78.35500336,1003.63397217,5790.06591797,4423.625,92.7460022,133.76100159,444.87200928,883.12597656,15.97200012,43.35599899,485.31600952,1772.14404297,14257.05078125,5231.36083984,1250.29699707,188.26199341,4591.62011719,1228.69897461,10641.2421875,2352.54907227
44,2021-02-14,16083.20410156,1076.36499023,79.44000244,868.07702637,5650.19580078,3988.99389648,80.7519989,187.21499634,480.47198486,1067.0489502,23.36899948,42.25099945,526.67999268,1819.59204102,14494.76855469,5935.45800781,1251.99499512,198.34700012,4403.83984375,1038.12097168,11577.63476563,2342.24609375
45,2021-02-15,16754.28320313,1058.41601563,79.69499969,843.89300537,5643.27392578,3646.70996094,68.55599976,145.54600525,498.65600586,981.2199707,23.54299927,42.49200058,540.09399414,1795.08398438,14850.45605469,6587.14892578,1218.82495117,211.46400452,4372.64794922,1115.85900879,12537.73144531,2369.88891602
46,2021-02-16,17512.7265625,1031.19604492,81.41799927,893.77001953,5753.53710938,3415.33007813,70.96800232,139.14500427,462.05999756,691.82000732,23.32900047,42.65999985,544.47900391,1761.40100098,15213.90136719,7239.67480469,1193.38195801,230.77600098,4347.34912109,1131.92895508,13486.98925781,2327.35498047
47,2021-02-17,18215.40234375,1007.16400146,79.1210022,951.27001953,5826.48779297,3249.1730957,74.0719986,121.42199707,403.39300537,597.83398438,21.05699921,42.94800186,560.60498047,1758.69396973,15522.70019531,7843.70117188,1156.22802734,254.69799805,4310.57519531,1554.82299805,14077.62011719,2198.73999023
48,2021-02-18,18935.7265625,972.50201416,79.18399811,1104.35498047,5745.83300781,3102.43701172,79.26699829,108.06800079,352.09899902,632.07598877,21.00300026,39.36999893,559.39801025,1728.0880127,15932.86621094,8052.67382813,1099.65905762,280.19900513,4377.86376953,1277.7220459,14900.53125,2021.64904785
49,2021-02-19,19743.4609375,926.94702148,77.58899689,1786.04003906,5548.80078125,2960.2800293,179.36799622,99.61599731,318.04400635,636.16400146,20.63699913,36.3219986,575.17602539,1651.7800293,16188.87304688,7982.56298828,1034.22497559,306.4079895,4619.49511719,1161.37597656,15626.7578125,1827.84301758
50,2021-02-20,20676.65625,864.12402344,77.65299988,2004.0949707,5326.84423828,2889.64697266,363.12200928,95.15899658,290.49301147,1044.78601074,19.84199905,33.06100082,522.77697754,1587.7989502,16362.06933594,7660.91992188,964.62597656,323.51199341,5170.41894531,1122.14294434,16008.90527344,1706.40795898
51,2021-02-21,21656.4765625,794.84002686,73.95200348,2442.07006836,5168.01416016,2810.22998047,507.73999023,93.39399719,261.01901245,1286.97399902,29.9489994,30.15299988,482.20901489,1546.01196289,16441.19335938,7248.98095703,903.41900635,335.50100708,5828.29003906,1028.82800293,16872.88671875,1570.69396973
52,2021-02-22,22619.0390625,741.74798584,74.33499908,2670.33007813,5083.28222656,2665.78808594,383.60101318,88.08000183,246.06799316,1084.7590332,32.72600174,26.27799988,467.60198975,1511.65002441,16467.05078125,7118.2890625,838.42700195,352.60900879,6625.74023438,996.12200928,18179.19921875,1465.89404297
53,2021-02-23,23560.7890625,718.74102783,79.2480011,2296.10400391,4939.53808594,2447.125,292.37399292,86.68900299,231.90699768,1065.62902832,35.75699997,29.2329998,469.69699097,1478.41894531,16434.72265625,7327.34423828,795.79101563,320.51599121,7426.28710938,989.24499512,19303.36523438,1373.93200684
54,2021-02-24,24482.85546875,718.34197998,91.81800079,1836.9720459,4707.89404297,2256.48608398,242.67700195,96.21099854,235.26899719,1224.05102539,54.35800171,33.45100021,480.76300049,1426.61804199,16375.09765625,7466.27392578,753.184021,303.06201172,8137.60888672,1039.73303223,20363.80859375,1320.5670166
55,2021-02-25,25258.80859375,730.60699463,114.02300262,1497.20300293,4528.43701172,2143.02392578,204.65499878,104.5019989,241.94500732,1445.32897949,64.76799774,36.74100113,484.55499268,1339.28796387,16217.05371094,7368.70996094,731.16802979,297.95498657,8581.109375,1070.65698242,20487.9609375,1311.68103027
